filename,style,kind,puzzle,solution,difficulty,requested_blanks,actual_blanks,seed
images_variant\sudoku_00037_en_var_01.png,en,variant,200010000080053091619000235000502160090170800006804509900000302740000050028900004,253619478487253691619487235834592167592176843176834529965741382741328956328965714,medium,45,45,1701254515
images_variant\sudoku_00037_en_var_02.png,en,variant,200010000080053091619000235000502160090170800006804509900000302740000050028900004,253619478487253691619487235834592167592176843176834529965741382741328956328965714,medium,45,45,1701254515
images_original\sudoku_00038_en.png,en,original,080600007600105008170400039030951740950700003000006910040208301010547086000000000,482693157693175428175482639836951742951724863724836915547268391319547286268319574,medium,45,45,1701254515
images_variant\sudoku_00038_en_var_00.png,en,variant,080600007600105008170400039030951740950700003000006910040208301010547086000000000,482693157693175428175482639836951742951724863724836915547268391319547286268319574,medium,45,45,1701254515
images_variant\sudoku_00038_en_var_01.png,en,variant,080600007600105008170400039030951740950700003000006910040208301010547086000000000,482693157693175428175482639836951742951724863724836915547268391319547286268319574,medium,45,45,1701254515
images_variant\sudoku_00038_en_var_02.png,en,variant,080600007600105008170400039030951740950700003000006910040208301010547086000000000,482693157693175428175482639836951742951724863724836915547268391319547286268319574,medium,45,45,1701254515
images_original\sudoku_00039_en.png,en,original,005900060280400010064507000642000897150090002000040050006170408901820500020000071,715982364289463715364517289642351897153798642897246153536179428971824536428635971,medium,45,45,1701254515
images_variant\sudoku_00039_en_var_00.png,en,variant,005900060280400010064507000642000897150090002000040050006170408901820500020000071,715982364289463715364517289642351897153798642897246153536179428971824536428635971,medium,45,45,1701254515
images_variant\sudoku_00039_en_var_01.png,en,variant,005900060280400010064507000642000897150090002000040050006170408901820500020000071,715982364289463715364517289642351897153798642897246153536179428971824536428635971,medium,45,45,1701254515
images_variant\sudoku_00039_en_var_02.png,en,variant,005900060280400010064507000642000897150090002000040050006170408901820500020000071,715982364289463715364517289642351897153798642897246153536179428971824536428635971,medium,45,45,1701254515
images_original\sudoku_00040_en.png,en,original,900160500060080000300400126613050070002010980800207360006000059007624800008095000,974162538261583497385479126613958274742316985859247361426831759597624813138795642,medium,45,45,1701254515
images_variant\sudoku_00040_en_var_00.png,en,variant,900160500060080000300400126613050070002010980800207360006000059007624800008095000,974162538261583497385479126613958274742316985859247361426831759597624813138795642,medium,45,45,1701254515
images_variant\sudoku_00040_en_var_01.png,en,variant,900160500060080000300400126613050070002010980800207360006000059007624800008095000,974162538261583497385479126613958274742316985859247361426831759597624813138795642,medium,45,45,1701254515
images_variant\sudoku_00040_en_var_02.png,en,variant,900160500060080000300400126613050070002010980800207360006000059007624800008095000,974162538261583497385479126613958274742316985859247361426831759597624813138795642,medium,45,45,1701254515
images_original\sudoku_00041_en.png,en,original,006200901941000038000904056300096580507300460069500310000007020004002103805000000,756283941941765238238914756312496587587321469469578312193647825674852193825139674,medium,45,45,1701254515
images_variant\sudoku_00041_en_var_00.png,en,variant,006200901941000038000904056300096580507300460069500310000007020004002103805000000,756283941941765238238914756312496587587321469469578312193647825674852193825139674,medium,45,45,1701254515
images_variant\sudoku_00041_en_var_01.png,en,variant,006200901941000038000904056300096580507300460069500310000007020004002103805000000,756283941941765238238914756312496587587321469469578312193647825674852193825139674,medium,45,45,1701254515
images_variant\sudoku_00041_en_var_02.png,en,variant,006200901941000038000904056300096580507300460069500310000007020004002103805000000,756283941941765238238914756312496587587321469469578312193647825674852193825139674,medium,45,45,1701254515
images_original\sudoku_00042_en.png,en,original,100002050078035000000460000001003500080506000095147230007009600450710302920604001,164872953278935416539461827741283569382596174695147238817329645456718392923654781,medium,45,45,1701254515
images_variant\sudoku_00042_en_var_00.png,en,variant,100002050078035000000460000001003500080506000095147230007009600450710302920604001,164872953278935416539461827741283569382596174695147238817329645456718392923654781,medium,45,45,1701254515
images_variant\sudoku_00042_en_var_01.png,en,variant,100002050078035000000460000001003500080506000095147230007009600450710302920604001,164872953278935416539461827741283569382596174695147238817329645456718392923654781,medium,45,45,1701254515
images_variant\sudoku_00042_en_var_02.png,en,variant,100002050078035000000460000001003500080506000095147230007009600450710302920604001,164872953278935416539461827741283569382596174695147238817329645456718392923654781,medium,45,45,1701254515
images_original\sudoku_00043_en.png,en,original,800203000007504900903010054601008009040061500078009030390005482082000700005002300,854293167167584923923617854631758249249361578578429631396175482482936715715842396,medium,45,45,1701254515
images_variant\sudoku_00043_en_var_00.png,en,variant,800203000007504900903010054601008009040061500078009030390005482082000700005002300,854293167167584923923617854631758249249361578578429631396175482482936715715842396,medium,45,45,1701254515
images_variant\sudoku_00043_en_var_01.png,en,variant,800203000007504900903010054601008009040061500078009030390005482082000700005002300,854293167167584923923617854631758249249361578578429631396175482482936715715842396,medium,45,45,1701254515
images_variant\sudoku_00043_en_var_02.png,en,variant,800203000007504900903010054601008009040061500078009030390005482082000700005002300,854293167167584923923617854631758249249361578578429631396175482482936715715842396,medium,45,45,1701254515
images_original\sudoku_00044_en.png,en,original,000800007017300800064001000100582049049030000000694070280419030005260400090000286,352846917917325864864971352173582649649137528528694173286419735735268491491753286,medium,45,45,1701254515
images_variant\sudoku_00044_en_var_00.png,en,variant,000800007017300800064001000100582049049030000000694070280419030005260400090000286,352846917917325864864971352173582649649137528528694173286419735735268491491753286,medium,45,45,1701254515
images_variant\sudoku_00044_en_var_01.png,en,variant,000800007017300800064001000100582049049030000000694070280419030005260400090000286,352846917917325864864971352173582649649137528528694173286419735735268491491753286,medium,45,45,1701254515
images_variant\sudoku_00044_en_var_02.png,en,variant,000800007017300800064001000100582049049030000000694070280419030005260400090000286,352846917917325864864971352173582649649137528528694173286419735735268491491753286,medium,45,45,1701254515
images_original\sudoku_00045_en.png,en,original,910064700000080100070100564695070010001006078040312006000800295000005007520040001,912564783456783129378129564695478312231956478847312956764831295183295647529647831,medium,45,45,1701254515
images_variant\sudoku_00045_en_var_00.png,en,variant,910064700000080100070100564695070010001006078040312006000800295000005007520040001,912564783456783129378129564695478312231956478847312956764831295183295647529647831,medium,45,45,1701254515
images_variant\sudoku_00045_en_var_01.png,en,variant,910064700000080100070100564695070010001006078040312006000800295000005007520040001,912564783456783129378129564695478312231956478847312956764831295183295647529647831,medium,45,45,1701254515
images_variant\sudoku_00045_en_var_02.png,en,variant,910064700000080100070100564695070010001006078040312006000800295000005007520040001,912564783456783129378129564695478312231956478847312956764831295183295647529647831,medium,45,45,1701254515
images_original\sudoku_00046_en.png,en,original,000601090009745100010290547001900204003000008420007030007308000006029400502104800,754681392239745186618293547871936254963452718425817639147368925386529471592174863,medium,45,45,1701254515
images_variant\sudoku_00046_en_var_00.png,en,variant,000601090009745100010290547001900204003000008420007030007308000006029400502104800,754681392239745186618293547871936254963452718425817639147368925386529471592174863,medium,45,45,1701254515
images_variant\sudoku_00046_en_var_01.png,en,variant,000601090009745100010290547001900204003000008420007030007308000006029400502104800,754681392239745186618293547871936254963452718425817639147368925386529471592174863,medium,45,45,1701254515
images_variant\sudoku_00046_en_var_02.png,en,variant,000601090009745100010290547001900204003000008420007030007308000006029400502104800,754681392239745186618293547871936254963452718425817639147368925386529471592174863,medium,45,45,1701254515
images_original\sudoku_00047_en.png,en,original,000800050804002070005100940709006030503000600062531097000205000051300469008904500,137849256894652371625173948789426135513798624462531897946215783251387469378964512,medium,45,45,1701254515
images_variant\sudoku_00047_en_var_00.png,en,variant,000800050804002070005100940709006030503000600062531097000205000051300469008904500,137849256894652371625173948789426135513798624462531897946215783251387469378964512,medium,45,45,1701254515
images_variant\sudoku_00047_en_var_01.png,en,variant,000800050804002070005100940709006030503000600062531097000205000051300469008904500,137849256894652371625173948789426135513798624462531897946215783251387469378964512,medium,45,45,1701254515
images_variant\sudoku_00047_en_var_02.png,en,variant,000800050804002070005100940709006030503000600062531097000205000051300469008904500,137849256894652371625173948789426135513798624462531897946215783251387469378964512,medium,45,45,1701254515
images_original\sudoku_00048_en.png,en,original,093007025000520830650000700930000000000060000418200900089742306060091007200003198,893417625741526839652938714936184572527369481418275963189742356365891247274653198,medium,45,45,1701254515
images_variant\sudoku_00048_en_var_00.png,en,variant,093007025000520830650000700930000000000060000418200900089742306060091007200003198,893417625741526839652938714936184572527369481418275963189742356365891247274653198,medium,45,45,1701254515
images_variant\sudoku_00048_en_var_01.png,en,variant,093007025000520830650000700930000000000060000418200900089742306060091007200003198,893417625741526839652938714936184572527369481418275963189742356365891247274653198,medium,45,45,1701254515
images_variant\sudoku_00048_en_var_02.png,en,variant,093007025000520830650000700930000000000060000418200900089742306060091007200003198,893417625741526839652938714936184572527369481418275963189742356365891247274653198,medium,45,45,1701254515
images_original\sudoku_00049_en.png,en,original,100923008090070041060001023503000410070406030000230080030890000700304002089160004,154923678392678541867541923523789416978416235641235789435892167716354892289167354,medium,45,45,1701254515
images_variant\sudoku_00049_en_var_00.png,en,variant,100923008090070041060001023503000410070406030000230080030890000700304002089160004,154923678392678541867541923523789416978416235641235789435892167716354892289167354,medium,45,45,1701254515
images_variant\sudoku_00049_en_var_01.png,en,variant,100923008090070041060001023503000410070406030000230080030890000700304002089160004,154923678392678541867541923523789416978416235641235789435892167716354892289167354,medium,45,45,1701254515
images_variant\sudoku_00049_en_var_02.png,en,variant,100923008090070041060001023503000410070406030000230080030890000700304002089160004,154923678392678541867541923523789416978416235641235789435892167716354892289167354,medium,45,45,1701254515
