filename,style,kind,puzzle,solution,difficulty,requested_blanks,actual_blanks,seed
images_variant\sudoku_00018_fa_var_01.png,fa,variant,000000001730950000095000430000004005403005270589026314047000060300080000968472100,826347591734951628195268437672134985413895276589726314247513869351689742968472153,medium,45,45,358635235
images_variant\sudoku_00018_fa_var_02.png,fa,variant,000000001730950000095000430000004005403005270589026314047000060300080000968472100,826347591734951628195268437672134985413895276589726314247513869351689742968472153,medium,45,45,358635235
images_original\sudoku_00019_en.png,en,original,470003900000470300650019200190700000030094000006530419005381790907060030080007000,472653981819472365653819247194726853538194672726538419265381794947265138381947526,medium,45,45,358635235
images_variant\sudoku_00019_en_var_00.png,en,variant,470003900000470300650019200190700000030094000006530419005381790907060030080007000,472653981819472365653819247194726853538194672726538419265381794947265138381947526,medium,45,45,358635235
images_variant\sudoku_00019_en_var_01.png,en,variant,470003900000470300650019200190700000030094000006530419005381790907060030080007000,472653981819472365653819247194726853538194672726538419265381794947265138381947526,medium,45,45,358635235
images_variant\sudoku_00019_en_var_02.png,en,variant,470003900000470300650019200190700000030094000006530419005381790907060030080007000,472653981819472365653819247194726853538194672726538419265381794947265138381947526,medium,45,45,358635235
images_original\sudoku_00019_fa.png,fa,original,470003900000470300650019200190700000030094000006530419005381790907060030080007000,472653981819472365653819247194726853538194672726538419265381794947265138381947526,medium,45,45,358635235
images_variant\sudoku_00019_fa_var_00.png,fa,variant,470003900000470300650019200190700000030094000006530419005381790907060030080007000,472653981819472365653819247194726853538194672726538419265381794947265138381947526,medium,45,45,358635235
images_variant\sudoku_00019_fa_var_01.png,fa,variant,470003900000470300650019200190700000030094000006530419005381790907060030080007000,472653981819472365653819247194726853538194672726538419265381794947265138381947526,medium,45,45,358635235
images_variant\sudoku_00019_fa_var_02.png,fa,variant,470003900000470300650019200190700000030094000006530419005381790907060030080007000,472653981819472365653819247194726853538194672726538419265381794947265138381947526,medium,45,45,358635235
images_original\sudoku_00020_en.png,en,original,230908461400005090700040205100400020500280076009016540600100000000502607950007000,235978461461325798798641235176453829543289176829716543687134952314592687952867314,medium,45,45,358635235
images_variant\sudoku_00020_en_var_00.png,en,variant,230908461400005090700040205100400020500280076009016540600100000000502607950007000,235978461461325798798641235176453829543289176829716543687134952314592687952867314,medium,45,45,358635235
images_variant\sudoku_00020_en_var_01.png,en,variant,230908461400005090700040205100400020500280076009016540600100000000502607950007000,235978461461325798798641235176453829543289176829716543687134952314592687952867314,medium,45,45,358635235
images_variant\sudoku_00020_en_var_02.png,en,variant,230908461400005090700040205100400020500280076009016540600100000000502607950007000,235978461461325798798641235176453829543289176829716543687134952314592687952867314,medium,45,45,358635235
images_original\sudoku_00020_fa.png,fa,original,230908461400005090700040205100400020500280076009016540600100000000502607950007000,235978461461325798798641235176453829543289176829716543687134952314592687952867314,medium,45,45,358635235
images_variant\sudoku_00020_fa_var_00.png,fa,variant,230908461400005090700040205100400020500280076009016540600100000000502607950007000,235978461461325798798641235176453829543289176829716543687134952314592687952867314,medium,45,45,358635235
images_variant\sudoku_00020_fa_var_01.png,fa,variant,230908461400005090700040205100400020500280076009016540600100000000502607950007000,235978461461325798798641235176453829543289176829716543687134952314592687952867314,medium,45,45,358635235
images_variant\sudoku_00020_fa_var_02.png,fa,variant,230908461400005090700040205100400020500280076009016540600100000000502607950007000,235978461461325798798641235176453829543289176829716543687134952314592687952867314,medium,45,45,358635235
images_original\sudoku_00021_en.png,en,original,008620001620009850030000006003010000910040360040763509004006073086371090000500600,458627931627139854139458726763915248915842367842763519594286173286371495371594682,medium,45,45,358635235
images_variant\sudoku_00021_en_var_00.png,en,variant,008620001620009850030000006003010000910040360040763509004006073086371090000500600,458627931627139854139458726763915248915842367842763519594286173286371495371594682,medium,45,45,358635235
images_variant\sudoku_00021_en_var_01.png,en,variant,008620001620009850030000006003010000910040360040763509004006073086371090000500600,458627931627139854139458726763915248915842367842763519594286173286371495371594682,medium,45,45,358635235
images_variant\sudoku_00021_en_var_02.png,en,variant,008620001620009850030000006003010000910040360040763509004006073086371090000500600,458627931627139854139458726763915248915842367842763519594286173286371495371594682,medium,45,45,358635235
images_original\sudoku_00021_fa.png,fa,original,008620001620009850030000006003010000910040360040763509004006073086371090000500600,458627931627139854139458726763915248915842367842763519594286173286371495371594682,medium,45,45,358635235
images_variant\sudoku_00021_fa_var_00.png,fa,variant,008620001620009850030000006003010000910040360040763509004006073086371090000500600,458627931627139854139458726763915248915842367842763519594286173286371495371594682,medium,45,45,358635235
images_variant\sudoku_00021_fa_var_01.png,fa,variant,008620001620009850030000006003010000910040360040763509004006073086371090000500600,458627931627139854139458726763915248915842367842763519594286173286371495371594682,medium,45,45,358635235
images_variant\sudoku_00021_fa_var_02.png,fa,variant,008620001620009850030000006003010000910040360040763509004006073086371090000500600,458627931627139854139458726763915248915842367842763519594286173286371495371594682,medium,45,45,358635235
images_original\sudoku_00022_en.png,en,original,400320008000007960805000210000070632000260105036008000003080420000105000790642351,469321578312857964875496213581974632947263185236518749153789426624135897798642351,medium,45,45,358635235
images_variant\sudoku_00022_en_var_00.png,en,variant,400320008000007960805000210000070632000260105036008000003080420000105000790642351,469321578312857964875496213581974632947263185236518749153789426624135897798642351,medium,45,45,358635235
images_variant\sudoku_00022_en_var_01.png,en,variant,400320008000007960805000210000070632000260105036008000003080420000105000790642351,469321578312857964875496213581974632947263185236518749153789426624135897798642351,medium,45,45,358635235
images_variant\sudoku_00022_en_var_02.png,en,variant,400320008000007960805000210000070632000260105036008000003080420000105000790642351,469321578312857964875496213581974632947263185236518749153789426624135897798642351,medium,45,45,358635235
images_original\sudoku_00022_fa.png,fa,original,400320008000007960805000210000070632000260105036008000003080420000105000790642351,469321578312857964875496213581974632947263185236518749153789426624135897798642351,medium,45,45,358635235
images_variant\sudoku_00022_fa_var_00.png,fa,variant,400320008000007960805000210000070632000260105036008000003080420000105000790642351,469321578312857964875496213581974632947263185236518749153789426624135897798642351,medium,45,45,358635235
images_variant\sudoku_00022_fa_var_01.png,fa,variant,400320008000007960805000210000070632000260105036008000003080420000105000790642351,469321578312857964875496213581974632947263185236518749153789426624135897798642351,medium,45,45,358635235
images_variant\sudoku_00022_fa_var_02.png,fa,variant,400320008000007960805000210000070632000260105036008000003080420000105000790642351,469321578312857964875496213581974632947263185236518749153789426624135897798642351,medium,45,45,358635235
images_original\sudoku_00023_en.png,en,original,690720100050401900408600502070000000000357421201000030520100307907040010006000250,693725148752481963418639572375214689869357421241896735524168397937542816186973254,medium,45,45,358635235
images_variant\sudoku_00023_en_var_00.png,en,variant,690720100050401900408600502070000000000357421201000030520100307907040010006000250,693725148752481963418639572375214689869357421241896735524168397937542816186973254,medium,45,45,358635235
images_variant\sudoku_00023_en_var_01.png,en,variant,690720100050401900408600502070000000000357421201000030520100307907040010006000250,693725148752481963418639572375214689869357421241896735524168397937542816186973254,medium,45,45,358635235
images_variant\sudoku_00023_en_var_02.png,en,variant,690720100050401900408600502070000000000357421201000030520100307907040010006000250,693725148752481963418639572375214689869357421241896735524168397937542816186973254,medium,45,45,358635235
images_original\sudoku_00023_fa.png,fa,original,690720100050401900408600502070000000000357421201000030520100307907040010006000250,693725148752481963418639572375214689869357421241896735524168397937542816186973254,medium,45,45,358635235
images_variant\sudoku_00023_fa_var_00.png,fa,variant,690720100050401900408600502070000000000357421201000030520100307907040010006000250,693725148752481963418639572375214689869357421241896735524168397937542816186973254,medium,45,45,358635235
images_variant\sudoku_00023_fa_var_01.png,fa,variant,690720100050401900408600502070000000000357421201000030520100307907040010006000250,693725148752481963418639572375214689869357421241896735524168397937542816186973254,medium,45,45,358635235
images_variant\sudoku_00023_fa_var_02.png,fa,variant,690720100050401900408600502070000000000357421201000030520100307907040010006000250,693725148752481963418639572375214689869357421241896735524168397937542816186973254,medium,45,45,358635235
images_original\sudoku_00024_en.png,en,original,000000010015030008807500604083900045000380920709045080052400000104073259300000400,436798512215634798897512634683927145541386927729145386952461873164873259378259461,medium,45,45,358635235
images_variant\sudoku_00024_en_var_00.png,en,variant,000000010015030008807500604083900045000380920709045080052400000104073259300000400,436798512215634798897512634683927145541386927729145386952461873164873259378259461,medium,45,45,358635235
images_variant\sudoku_00024_en_var_01.png,en,variant,000000010015030008807500604083900045000380920709045080052400000104073259300000400,436798512215634798897512634683927145541386927729145386952461873164873259378259461,medium,45,45,358635235
images_variant\sudoku_00024_en_var_02.png,en,variant,000000010015030008807500604083900045000380920709045080052400000104073259300000400,436798512215634798897512634683927145541386927729145386952461873164873259378259461,medium,45,45,358635235
images_original\sudoku_00024_fa.png,fa,original,000000010015030008807500604083900045000380920709045080052400000104073259300000400,436798512215634798897512634683927145541386927729145386952461873164873259378259461,medium,45,45,358635235
images_variant\sudoku_00024_fa_var_00.png,fa,variant,000000010015030008807500604083900045000380920709045080052400000104073259300000400,436798512215634798897512634683927145541386927729145386952461873164873259378259461,medium,45,45,358635235
images_variant\sudoku_00024_fa_var_01.png,fa,variant,000000010015030008807500604083900045000380920709045080052400000104073259300000400,436798512215634798897512634683927145541386927729145386952461873164873259378259461,medium,45,45,358635235
images_variant\sudoku_00024_fa_var_02.png,fa,variant,000000010015030008807500604083900045000380920709045080052400000104073259300000400,436798512215634798897512634683927145541386927729145386952461873164873259378259461,medium,45,45,358635235
images_original\sudoku_00025_en.png,en,original,580000062120000300040612598038060020000070600000295700403109800201007006070340000,589734162126958374347612598738461925952873641614295783463129857291587436875346219,medium,45,45,358635235
images_variant\sudoku_00025_en_var_00.png,en,variant,580000062120000300040612598038060020000070600000295700403109800201007006070340000,589734162126958374347612598738461925952873641614295783463129857291587436875346219,medium,45,45,358635235
images_variant\sudoku_00025_en_var_01.png,en,variant,580000062120000300040612598038060020000070600000295700403109800201007006070340000,589734162126958374347612598738461925952873641614295783463129857291587436875346219,medium,45,45,358635235
images_variant\sudoku_00025_en_var_02.png,en,variant,580000062120000300040612598038060020000070600000295700403109800201007006070340000,589734162126958374347612598738461925952873641614295783463129857291587436875346219,medium,45,45,358635235
images_original\sudoku_00025_fa.png,fa,original,580000062120000300040612598038060020000070600000295700403109800201007006070340000,589734162126958374347612598738461925952873641614295783463129857291587436875346219,medium,45,45,358635235
images_variant\sudoku_00025_fa_var_00.png,fa,variant,580000062120000300040612598038060020000070600000295700403109800201007006070340000,589734162126958374347612598738461925952873641614295783463129857291587436875346219,medium,45,45,358635235
images_variant\sudoku_00025_fa_var_01.png,fa,variant,580000062120000300040612598038060020000070600000295700403109800201007006070340000,589734162126958374347612598738461925952873641614295783463129857291587436875346219,medium,45,45,358635235
images_variant\sudoku_00025_fa_var_02.png,fa,variant,580000062120000300040612598038060020000070600000295700403109800201007006070340000,589734162126958374347612598738461925952873641614295783463129857291587436875346219,medium,45,45,358635235
images_original\sudoku_00026_en.png,en,original,070508006060070003000009127000000000005080260690000438006907015103840702907103600,271538946469271853538469127384692571715384269692715438846927315153846792927153684,medium,45,45,358635235
images_variant\sudoku_00026_en_var_00.png,en,variant,070508006060070003000009127000000000005080260690000438006907015103840702907103600,271538946469271853538469127384692571715384269692715438846927315153846792927153684,medium,45,45,358635235
images_variant\sudoku_00026_en_var_01.png,en,variant,070508006060070003000009127000000000005080260690000438006907015103840702907103600,271538946469271853538469127384692571715384269692715438846927315153846792927153684,medium,45,45,358635235
images_variant\sudoku_00026_en_var_02.png,en,variant,070508006060070003000009127000000000005080260690000438006907015103840702907103600,271538946469271853538469127384692571715384269692715438846927315153846792927153684,medium,45,45,358635235
images_original\sudoku_00026_fa.png,fa,original,070508006060070003000009127000000000005080260690000438006907015103840702907103600,271538946469271853538469127384692571715384269692715438846927315153846792927153684,medium,45,45,358635235
images_variant\sudoku_00026_fa_var_00.png,fa,variant,070508006060070003000009127000000000005080260690000438006907015103840702907103600,271538946469271853538469127384692571715384269692715438846927315153846792927153684,medium,45,45,358635235
images_variant\sudoku_00026_fa_var_01.png,fa,variant,070508006060070003000009127000000000005080260690000438006907015103840702907103600,271538946469271853538469127384692571715384269692715438846927315153846792927153684,medium,45,45,358635235
images_variant\sudoku_00026_fa_var_02.png,fa,variant,070508006060070003000009127000000000005080260690000438006907015103840702907103600,271538946469271853538469127384692571715384269692715438846927315153846792927153684,medium,45,45,358635235
images_original\sudoku_00027_en.png,en,original,020000004000034902000950861000180000004203000851070293095000300086327500203019000,529861734618734952347952861932185476764293185851476293195648327486327519273519648,medium,45,45,358635235
images_variant\sudoku_00027_en_var_00.png,en,variant,020000004000034902000950861000180000004203000851070293095000300086327500203019000,529861734618734952347952861932185476764293185851476293195648327486327519273519648,medium,45,45,358635235
images_variant\sudoku_00027_en_var_01.png,en,variant,020000004000034902000950861000180000004203000851070293095000300086327500203019000,529861734618734952347952861932185476764293185851476293195648327486327519273519648,medium,45,45,358635235
images_variant\sudoku_00027_en_var_02.png,en,variant,020000004000034902000950861000180000004203000851070293095000300086327500203019000,529861734618734952347952861932185476764293185851476293195648327486327519273519648,medium,45,45,358635235
images_original\sudoku_00027_fa.png,fa,original,020000004000034902000950861000180000004203000851070293095000300086327500203019000,529861734618734952347952861932185476764293185851476293195648327486327519273519648,medium,45,45,358635235
images_variant\sudoku_00027_fa_var_00.png,fa,variant,020000004000034902000950861000180000004203000851070293095000300086327500203019000,529861734618734952347952861932185476764293185851476293195648327486327519273519648,medium,45,45,358635235
images_variant\sudoku_00027_fa_var_01.png,fa,variant,020000004000034902000950861000180000004203000851070293095000300086327500203019000,529861734618734952347952861932185476764293185851476293195648327486327519273519648,medium,45,45,358635235
images_variant\sudoku_00027_fa_var_02.png,fa,variant,020000004000034902000950861000180000004203000851070293095000300086327500203019000,529861734618734952347952861932185476764293185851476293195648327486327519273519648,medium,45,45,358635235
images_original\sudoku_00028_en.png,en,original,230010000057000004910708006600184005480020000705000040002000008108065439309870600,236419587857632194914758326693184275481527963725396841562943718178265439349871652,medium,45,45,358635235
images_variant\sudoku_00028_en_var_00.png,en,variant,230010000057000004910708006600184005480020000705000040002000008108065439309870600,236419587857632194914758326693184275481527963725396841562943718178265439349871652,medium,45,45,358635235
images_variant\sudoku_00028_en_var_01.png,en,variant,230010000057000004910708006600184005480020000705000040002000008108065439309870600,236419587857632194914758326693184275481527963725396841562943718178265439349871652,medium,45,45,358635235
images_variant\sudoku_00028_en_var_02.png,en,variant,230010000057000004910708006600184005480020000705000040002000008108065439309870600,236419587857632194914758326693184275481527963725396841562943718178265439349871652,medium,45,45,358635235
images_original\sudoku_00028_fa.png,fa,original,230010000057000004910708006600184005480020000705000040002000008108065439309870600,236419587857632194914758326693184275481527963725396841562943718178265439349871652,medium,45,45,358635235
images_variant\sudoku_00028_fa_var_00.png,fa,variant,230010000057000004910708006600184005480020000705000040002000008108065439309870600,236419587857632194914758326693184275481527963725396841562943718178265439349871652,medium,45,45,358635235
images_variant\sudoku_00028_fa_var_01.png,fa,variant,230010000057000004910708006600184005480020000705000040002000008108065439309870600,236419587857632194914758326693184275481527963725396841562943718178265439349871652,medium,45,45,358635235
images_variant\sudoku_00028_fa_var_02.png,fa,variant,230010000057000004910708006600184005480020000705000040002000008108065439309870600,236419587857632194914758326693184275481527963725396841562943718178265439349871652,medium,45,45,358635235
images_original\sudoku_00029_en.png,en,original,000003050000204306730850000469008005000010600025906000853029060091007503004005021,942673158518294376736851492469738215387512649125946837853129764291467583674385921,medium,45,45,358635235
images_variant\sudoku_00029_en_var_00.png,en,variant,000003050000204306730850000469008005000010600025906000853029060091007503004005021,942673158518294376736851492469738215387512649125946837853129764291467583674385921,medium,45,45,358635235
images_variant\sudoku_00029_en_var_01.png,en,variant,000003050000204306730850000469008005000010600025906000853029060091007503004005021,942673158518294376736851492469738215387512649125946837853129764291467583674385921,medium,45,45,358635235
images_variant\sudoku_00029_en_var_02.png,en,variant,000003050000204306730850000469008005000010600025906000853029060091007503004005021,942673158518294376736851492469738215387512649125946837853129764291467583674385921,medium,45,45,358635235
images_original\sudoku_00029_fa.png,fa,original,000003050000204306730850000469008005000010600025906000853029060091007503004005021,942673158518294376736851492469738215387512649125946837853129764291467583674385921,medium,45,45,358635235
images_variant\sudoku_00029_fa_var_00.png,fa,variant,000003050000204306730850000469008005000010600025906000853029060091007503004005021,942673158518294376736851492469738215387512649125946837853129764291467583674385921,medium,45,45,358635235
images_variant\sudoku_00029_fa_var_01.png,fa,variant,000003050000204306730850000469008005000010600025906000853029060091007503004005021,942673158518294376736851492469738215387512649125946837853129764291467583674385921,medium,45,45,358635235
images_variant\sudoku_00029_fa_var_02.png,fa,variant,000003050000204306730850000469008005000010600025906000853029060091007503004005021,942673158518294376736851492469738215387512649125946837853129764291467583674385921,medium,45,45,358635235
images_original\sudoku_00030_en.png,en,original,574002980930450100026090040802005671617000000000000009200904756005000000300506010,574612983938457162126893547892345671617289435453761829281934756765128394349576218,medium,45,45,358635235
images_variant\sudoku_00030_en_var_00.png,en,variant,574002980930450100026090040802005671617000000000000009200904756005000000300506010,574612983938457162126893547892345671617289435453761829281934756765128394349576218,medium,45,45,358635235
images_variant\sudoku_00030_en_var_01.png,en,variant,574002980930450100026090040802005671617000000000000009200904756005000000300506010,574612983938457162126893547892345671617289435453761829281934756765128394349576218,medium,45,45,358635235
images_variant\sudoku_00030_en_var_02.png,en,variant,574002980930450100026090040802005671617000000000000009200904756005000000300506010,574612983938457162126893547892345671617289435453761829281934756765128394349576218,medium,45,45,358635235
images_original\sudoku_00030_fa.png,fa,original,574002980930450100026090040802005671617000000000000009200904756005000000300506010,574612983938457162126893547892345671617289435453761829281934756765128394349576218,medium,45,45,358635235
images_variant\sudoku_00030_fa_var_00.png,fa,variant,574002980930450100026090040802005671617000000000000009200904756005000000300506010,574612983938457162126893547892345671617289435453761829281934756765128394349576218,medium,45,45,358635235
images_variant\sudoku_00030_fa_var_01.png,fa,variant,574002980930450100026090040802005671617000000000000009200904756005000000300506010,574612983938457162126893547892345671617289435453761829281934756765128394349576218,medium,45,45,358635235
images_variant\sudoku_00030_fa_var_02.png,fa,variant,574002980930450100026090040802005671617000000000000009200904756005000000300506010,574612983938457162126893547892345671617289435453761829281934756765128394349576218,medium,45,45,358635235
images_original\sudoku_00031_en.png,en,original,006000004001058900504039071000900002130047569050010000000006080263701000010590623,396172854721458936584639271478965312132847569659213748945326187263781495817594623,medium,45,45,358635235
images_variant\sudoku_00031_en_var_00.png,en,variant,006000004001058900504039071000900002130047569050010000000006080263701000010590623,396172854721458936584639271478965312132847569659213748945326187263781495817594623,medium,45,45,358635235
images_variant\sudoku_00031_en_var_01.png,en,variant,006000004001058900504039071000900002130047569050010000000006080263701000010590623,396172854721458936584639271478965312132847569659213748945326187263781495817594623,medium,45,45,358635235
images_variant\sudoku_00031_en_var_02.png,en,variant,006000004001058900504039071000900002130047569050010000000006080263701000010590623,396172854721458936584639271478965312132847569659213748945326187263781495817594623,medium,45,45,358635235
images_original\sudoku_00031_fa.png,fa,original,006000004001058900504039071000900002130047569050010000000006080263701000010590623,396172854721458936584639271478965312132847569659213748945326187263781495817594623,medium,45,45,358635235
images_variant\sudoku_00031_fa_var_00.png,fa,variant,006000004001058900504039071000900002130047569050010000000006080263701000010590623,396172854721458936584639271478965312132847569659213748945326187263781495817594623,medium,45,45,358635235
images_variant\sudoku_00031_fa_var_01.png,fa,variant,006000004001058900504039071000900002130047569050010000000006080263701000010590623,396172854721458936584639271478965312132847569659213748945326187263781495817594623,medium,45,45,358635235
images_variant\sudoku_00031_fa_var_02.png,fa,variant,006000004001058900504039071000900002130047569050010000000006080263701000010590623,396172854721458936584639271478965312132847569659213748945326187263781495817594623,medium,45,45,358635235
images_original\sudoku_00032_en.png,en,original,405800007609201034700045000800000000396180400000006018142003000503708241000002300,435869127689271534721345986817524693396187452254936718142653879563798241978412365,medium,45,45,358635235
images_variant\sudoku_00032_en_var_00.png,en,variant,405800007609201034700045000800000000396180400000006018142003000503708241000002300,435869127689271534721345986817524693396187452254936718142653879563798241978412365,medium,45,45,358635235
images_variant\sudoku_00032_en_var_01.png,en,variant,405800007609201034700045000800000000396180400000006018142003000503708241000002300,435869127689271534721345986817524693396187452254936718142653879563798241978412365,medium,45,45,358635235
images_variant\sudoku_00032_en_var_02.png,en,variant,405800007609201034700045000800000000396180400000006018142003000503708241000002300,435869127689271534721345986817524693396187452254936718142653879563798241978412365,medium,45,45,358635235
images_original\sudoku_00032_fa.png,fa,original,405800007609201034700045000800000000396180400000006018142003000503708241000002300,435869127689271534721345986817524693396187452254936718142653879563798241978412365,medium,45,45,358635235
images_variant\sudoku_00032_fa_var_00.png,fa,variant,405800007609201034700045000800000000396180400000006018142003000503708241000002300,435869127689271534721345986817524693396187452254936718142653879563798241978412365,medium,45,45,358635235
images_variant\sudoku_00032_fa_var_01.png,fa,variant,405800007609201034700045000800000000396180400000006018142003000503708241000002300,435869127689271534721345986817524693396187452254936718142653879563798241978412365,medium,45,45,358635235
images_variant\sudoku_00032_fa_var_02.png,fa,variant,405800007609201034700045000800000000396180400000006018142003000503708241000002300,435869127689271534721345986817524693396187452254936718142653879563798241978412365,medium,45,45,358635235
images_original\sudoku_00033_en.png,en,original,009000810762030549000000060190250000630900425000370108951040086086010000200000900,549627813762138549813495762198254637637981425425376198951742386386519274274863951,medium,45,45,358635235
images_variant\sudoku_00033_en_var_00.png,en,variant,009000810762030549000000060190250000630900425000370108951040086086010000200000900,549627813762138549813495762198254637637981425425376198951742386386519274274863951,medium,45,45,358635235
images_variant\sudoku_00033_en_var_01.png,en,variant,009000810762030549000000060190250000630900425000370108951040086086010000200000900,549627813762138549813495762198254637637981425425376198951742386386519274274863951,medium,45,45,358635235
images_variant\sudoku_00033_en_var_02.png,en,variant,009000810762030549000000060190250000630900425000370108951040086086010000200000900,549627813762138549813495762198254637637981425425376198951742386386519274274863951,medium,45,45,358635235
images_original\sudoku_00033_fa.png,fa,original,009000810762030549000000060190250000630900425000370108951040086086010000200000900,549627813762138549813495762198254637637981425425376198951742386386519274274863951,medium,45,45,358635235
images_variant\sudoku_00033_fa_var_00.png,fa,variant,009000810762030549000000060190250000630900425000370108951040086086010000200000900,549627813762138549813495762198254637637981425425376198951742386386519274274863951,medium,45,45,358635235
images_variant\sudoku_00033_fa_var_01.png,fa,variant,009000810762030549000000060190250000630900425000370108951040086086010000200000900,549627813762138549813495762198254637637981425425376198951742386386519274274863951,medium,45,45,358635235
images_variant\sudoku_00033_fa_var_02.png,fa,variant,009000810762030549000000060190250000630900425000370108951040086086010000200000900,549627813762138549813495762198254637637981425425376198951742386386519274274863951,medium,45,45,358635235
images_original\sudoku_00034_en.png,en,original,000004306002175490009063000058009000030801964940700080090027840000306050000010630,571984326362175498489263517158649273237851964946732185693527841814396752725418639,medium,45,45,358635235
images_variant\sudoku_00034_en_var_00.png,en,variant,000004306002175490009063000058009000030801964940700080090027840000306050000010630,571984326362175498489263517158649273237851964946732185693527841814396752725418639,medium,45,45,358635235
images_variant\sudoku_00034_en_var_01.png,en,variant,000004306002175490009063000058009000030801964940700080090027840000306050000010630,571984326362175498489263517158649273237851964946732185693527841814396752725418639,medium,45,45,358635235
images_variant\sudoku_00034_en_var_02.png,en,variant,000004306002175490009063000058009000030801964940700080090027840000306050000010630,571984326362175498489263517158649273237851964946732185693527841814396752725418639,medium,45,45,358635235
images_original\sudoku_00034_fa.png,fa,original,000004306002175490009063000058009000030801964940700080090027840000306050000010630,571984326362175498489263517158649273237851964946732185693527841814396752725418639,medium,45,45,358635235
images_variant\sudoku_00034_fa_var_00.png,fa,variant,000004306002175490009063000058009000030801964940700080090027840000306050000010630,571984326362175498489263517158649273237851964946732185693527841814396752725418639,medium,45,45,358635235
images_variant\sudoku_00034_fa_var_01.png,fa,variant,000004306002175490009063000058009000030801964940700080090027840000306050000010630,571984326362175498489263517158649273237851964946732185693527841814396752725418639,medium,45,45,358635235
images_variant\sudoku_00034_fa_var_02.png,fa,variant,000004306002175490009063000058009000030801964940700080090027840000306050000010630,571984326362175498489263517158649273237851964946732185693527841814396752725418639,medium,45,45,358635235
images_original\sudoku_00035_en.png,en,original,100004080400507001058930260030670000080002600560809040000003050012050708045090103,193264587426587931758931264234675819981342675567819342879123456312456798645798123,medium,45,45,358635235
images_variant\sudoku_00035_en_var_00.png,en,variant,100004080400507001058930260030670000080002600560809040000003050012050708045090103,193264587426587931758931264234675819981342675567819342879123456312456798645798123,medium,45,45,358635235
images_variant\sudoku_00035_en_var_01.png,en,variant,100004080400507001058930260030670000080002600560809040000003050012050708045090103,193264587426587931758931264234675819981342675567819342879123456312456798645798123,medium,45,45,358635235
images_variant\sudoku_00035_en_var_02.png,en,variant,100004080400507001058930260030670000080002600560809040000003050012050708045090103,193264587426587931758931264234675819981342675567819342879123456312456798645798123,medium,45,45,358635235
images_original\sudoku_00035_fa.png,fa,original,100004080400507001058930260030670000080002600560809040000003050012050708045090103,193264587426587931758931264234675819981342675567819342879123456312456798645798123,medium,45,45,358635235
images_variant\sudoku_00035_fa_var_00.png,fa,variant,100004080400507001058930260030670000080002600560809040000003050012050708045090103,193264587426587931758931264234675819981342675567819342879123456312456798645798123,medium,45,45,358635235
images_variant\sudoku_00035_fa_var_01.png,fa,variant,100004080400507001058930260030670000080002600560809040000003050012050708045090103,193264587426587931758931264234675819981342675567819342879123456312456798645798123,medium,45,45,358635235
images_variant\sudoku_00035_fa_var_02.png,fa,variant,100004080400507001058930260030670000080002600560809040000003050012050708045090103,193264587426587931758931264234675819981342675567819342879123456312456798645798123,medium,45,45,358635235
images_original\sudoku_00036_en.png,en,original,000960302050030000082741000008000040945026000031594008000057806004089003890300500,417965382659238417382741659268173945945826731731594268123457896574689123896312574,medium,45,45,358635235
images_variant\sudoku_00036_en_var_00.png,en,variant,000960302050030000082741000008000040945026000031594008000057806004089003890300500,417965382659238417382741659268173945945826731731594268123457896574689123896312574,medium,45,45,358635235
images_variant\sudoku_00036_en_var_01.png,en,variant,000960302050030000082741000008000040945026000031594008000057806004089003890300500,417965382659238417382741659268173945945826731731594268123457896574689123896312574,medium,45,45,358635235
images_variant\sudoku_00036_en_var_02.png,en,variant,000960302050030000082741000008000040945026000031594008000057806004089003890300500,417965382659238417382741659268173945945826731731594268123457896574689123896312574,medium,45,45,358635235
images_original\sudoku_00036_fa.png,fa,original,000960302050030000082741000008000040945026000031594008000057806004089003890300500,417965382659238417382741659268173945945826731731594268123457896574689123896312574,medium,45,45,358635235
images_variant\sudoku_00036_fa_var_00.png,fa,variant,000960302050030000082741000008000040945026000031594008000057806004089003890300500,417965382659238417382741659268173945945826731731594268123457896574689123896312574,medium,45,45,358635235
images_variant\sudoku_00036_fa_var_01.png,fa,variant,000960302050030000082741000008000040945026000031594008000057806004089003890300500,417965382659238417382741659268173945945826731731594268123457896574689123896312574,medium,45,45,358635235
images_variant\sudoku_00036_fa_var_02.png,fa,variant,000960302050030000082741000008000040945026000031594008000057806004089003890300500,417965382659238417382741659268173945945826731731594268123457896574689123896312574,medium,45,45,358635235
images_original\sudoku_00037_en.png,en,original,100080009006009000570003826900308200000000030308027594705091080401800600032065000,143286759286579413579143826954318267627954138318627594765491382491832675832765941,medium,45,45,358635235
images_variant\sudoku_00037_en_var_00.png,en,variant,100080009006009000570003826900308200000000030308027594705091080401800600032065000,143286759286579413579143826954318267627954138318627594765491382491832675832765941,medium,45,45,358635235
images_variant\sudoku_00037_en_var_01.png,en,variant,100080009006009000570003826900308200000000030308027594705091080401800600032065000,143286759286579413579143826954318267627954138318627594765491382491832675832765941,medium,45,45,358635235
images_variant\sudoku_00037_en_var_02.png,en,variant,100080009006009000570003826900308200000000030308027594705091080401800600032065000,143286759286579413579143826954318267627954138318627594765491382491832675832765941,medium,45,45,358635235
